Simply Vera Vera Pink Cushion ... Halo Linear Drop Earrings,$13.20,Regular $22.00
LC Lauren Conrad Flower Open ... Ring,$9.80,Regular $14.00
LC Lauren Conrad Openwork ... Teardrop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Textured Coil ... Cuff Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Double Drop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Pave Cuff ... Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Triple Stone ... Ring,$9.80,Regular $14.00
Dana Buchman Semi-Hoop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Nickel Free ... Rose Gold & Silver Tone Double Hoop Earrings,$9.80,Regular $14.00
"
							
						LC Lauren Conrad X Midi Ring
							
					",$9.80,Regular $14.00
LC Lauren Conrad Pineapple ... Nickel Free Blue Tassel Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Burst Stud Earrings,$9.80,Regular $14.00
LC Lauren Conrad Elephant ... Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Turtle ... Pendant Necklace,$9.80,Regular $14.00
Dana Buchman Simulated Crystal ... Textured Stretch Bracelet,$19.60,Regular $28.00
LC Lauren Conrad Simulated ... Pearl Y Necklace,$9.80,Regular $14.00
LC Lauren Conrad Lotus Flower ... Nickel Free Hoop Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Silver Tone ... Filigree Hearts Drop Nickel Free Earrings,$9.80,Regular $14.00
LC Lauren Conrad Silver Tone ... Filigree Choker Statement Necklace,$9.80,Regular $14.00
Dana Buchman Rose Gold Tone ... Cubic Zirconia Hoop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Heart Bauble ... Shaker Pendant Necklace,$9.80,Regular $14.00
Dana Buchman Red Circle Long ... Station Necklace,$19.60,Regular $28.00
LC Lauren Conrad Love Link ... Necklace,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Gold Tone Scalloped Circle Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Red Simulated ... Crystal Wing Earrings,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Infinity Link Nickel Free Bracelet Set,$9.80,Regular $14.00
LC Lauren Conrad Pave Teardrop ... Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Flower Drop ... Earrings,$9.80,Regular $14.00
Pet Friends Simulated Crystal ... Paw Print Pendant & Stud Earring Set,$13.00,Regular $26.00
Pet Friends Simulated Crystal ... Bone Pin,$13.00,Regular $26.00
"Pet Friends ""#1 Mom"" Paw Print ... Pin",$13.00,Regular $26.00
Pet Friends Simulated Pearl & ... Crystal Cat Pin,$13.00,Regular $26.00
Silver Tone Beaded Multi ... Strand Necklace & Stud Earring Set,$13.00,Regular $26.00
Filigree & Simulated Stone ... Statement Necklace,$13.00,Regular $26.00
1928 Porcelain Rose Y ... Necklace,$19.50,Regular $26.00
Simply Vera Vera Wang Pink ... Inverted Teardrop Earrings,$9.60,Regular $16.00
Napier Silver Tone Hoop ... Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang Filigree ... Double-Drop Earrings,$9.60,Regular $16.00
Napier Silver Tone Textured ... Concentric Oval Hoop Drop Earrings,$9.60,Regular $16.00
"
							
						Napier Beaded Necklace
							
					",$19.20,Regular $32.00
"
							
						Napier Multistrand Necklace
							
					",$19.20,Regular $32.00
Napier Silver Tone Engraved ... Simulated Crystal Collar Statement Necklace,$19.20,Regular $32.00
"
							
						Teardrop Earrings
							
					",$9.60,Regular $16.00
"
							
						Napier Braided Hoop Earrings
							
					",$9.60,Regular $16.00
Napier Gold Tone Oval Hoop ... Earrings,$9.60,Regular $16.00
Napier Textured Oval Button ... Clip-On Earrings,$9.60,Regular $16.00
Napier Silver Plated Glass ... Stone Drop Earrings,$9.60,Regular $16.00
Mudd® Simulated Crystal & Ball ... Stud Earring Set,$9.60,Regular $16.00
Napier Cubic Zirconia Halo ... Stud Earrings,$9.60,Regular $16.00
Napier Two Tone Button Clip On ... Earrings,$9.60,Regular $16.00
Napier Cubic Zirconia Star ... Button Clip-On Earrings,$9.60,Regular $16.00
"
							
						Napier Triple Hoop Earrings
							
					",$9.60,Regular $16.00
White Bead Cluster Snowman ... Nickel Free Drop Earrings,$5.40,Original $12.00
LC Lauren Conrad 3-Row Chevron ... Open Ring,$12.60,Regular $18.00
"
							
						LC Lauren Conrad Open Ring
							
					",$12.60,Regular $18.00
Silver Tone Holiday Penguin ... Pin,$6.30,Original $14.00
LC Lauren Conrad Branch Cuff ... Bracelet,$12.60,Regular $18.00
LC Lauren Conrad Cubic ... Zirconia Multistrand Mama Bracelet,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Drop Earrings,$12.60,Regular $18.00
"
							
						Dana Buchman Hoop Earrings
							
					",$12.60,Regular $18.00
Dana Buchman Hoop Drop ... Earrings,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Round Halo Stud Earrings,$12.60,Regular $18.00
"Christmas Stocking, Jingle ... Bells & Snowflake Nickel Free Drop Earring Set",$6.30,Original $14.00
Dana Buchman Simulated Crystal ... Textured Clip-On Drop Earrings,$12.60,Regular $18.00
Dana Buchman Pave Hoop ... Earrings,$12.60,Regular $18.00
Dana Buchman Ribbed Hoop ... Earrings,$12.60,Regular $18.00
LC Lauren Conrad Heart & Ball ... Stud Earring Set,$12.60,Regular $18.00
Dana Buchman Swirl Drop ... Earrings,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Halo Stud Earrings,$12.60,Regular $18.00
Necklace Extender & ... Replacement Earring Back Set,$12.60,Regular $14.00
LC Lauren Conrad Multicolor ... Oval Long Pendant,$12.60,Regular $18.00
Dana Buchman Disc Chain Tassel ... Drop Earrings,$12.60,Regular $18.00
Dana Buchman Brown Teardrop ... Earrings,$12.60,Regular $18.00
"
							
						Dana Buchman Orbital Earrings
							
					",$12.60,Regular $18.00
Dana Buchman Purple & Gold ... Tone Teardrop Earrings,$12.60,Regular $18.00
Dana Buchman Simulated Stone ... Teardrop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Pave Star ... Drop Earrings,$12.60,Regular $18.00
Dana Buchman Purple Simulated ... Crystal Double Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Starburst & ... Moon Y Necklace,$12.60,Regular $18.00
Dana Buchman Silver Tone Thick ... Drop Hoop Earrings,$12.60,Regular $18.00
Silver Tone Long Rope Chain ... Necklace,$12.60,Regular $14.00
Dana Buchman Swarovski Crystal ... Snowflake Button Stud Earrings,$12.60,Regular $18.00
Dana Buchman Silver Tone ... Doorknocker Hoop Clip-On Earrings,$12.60,Regular $18.00
Dana Buchman Silver Tone & ... Hematite Tone Linear Ring Drop Earrings,$12.60,Regular $18.00
"
							
						Napier Dragonfly Pin
							
					",$12.00,Regular $20.00
"
							
						Long Station Necklace
							
					",$12.00,Regular $20.00
Simply Vera Vera Wang Round ... Blue Faceted Stone Necklace,$18.00,Regular $30.00
"
							
						Napier Swan Pin
							
					",$12.00,Regular $20.00
Napier Love Knot Stud ... Earrings,$7.20,Regular $12.00
Silver Tone Simulated Pearl ... Multistrand Necklace & Drop Earring Set,$12.00,Regular $20.00
Simply Vera Vera Wang ... Simulated Stone Disc Drop Earrings,$12.00,Regular $20.00
Simulated Pearl Twist ... Necklace,$12.00,Regular $20.00
"
							
						Napier Gold Tone Fox Pin
							
					",$12.00,Regular $20.00
"
							
						Fringe Drop Earrings
							
					",$12.00,Regular $20.00
Gold Tone Simulated Pearl ... Necklace & Stud Earring Set,$12.00,Regular $20.00
Simulated Crystal Ball Drop ... Earrings,$9.00,Regular $18.00
Silver-Tone Textured Drop ... Earrings,$7.20,Regular $12.00
Silver Tone Circle Pendant & ... Drop Earring Set,$9.00,Regular $20.00
Textured Gold Tone Hoop ... Earrings,$7.20,Regular $12.00
"
							
						Ribbed Hoop Earrings
							
					",$7.20,Regular $12.00
Simply Vera Vera Wang ... Simulated Crystal Y Necklace,$18.00,Regular $30.00
"
							
						1928 Double Teardrop Pendant
							
					",$12.00 - $13.50,Regular $16.00 - $18.00
Simulated Crystal Linear Drop ... Earrings,$9.00,Regular $18.00
Simulated Crystal Fringe V ... Necklace,$18.00,Regular $30.00
1928 Faceted Oval Stone ... Pendant Necklace,$18.00,Regular $24.00
"
							
						Napier Teardrop Stud Earrings
							
					",$7.20,Regular $12.00
Simulated Crystal & Simulated ... Pearl Drop Earrings,$7.20,Regular $12.00
Crystal Avenue Crisscross Cuff ... Bracelet,$36.00,Regular $60.00
1928 Simulated Crystal Rose ... Hinge Bracelet,$36.00,Regular $48.00
1928 Black Beaded Nickel Free ... Chandelier Earrings,$12.00,Regular $16.00
Simply Vera Vera Wang Faceted ... Stone & Simulated Pearl Stretch Bracelet Set,$18.00,Regular $30.00
1928 Crystal Gold-Tone Dangle ... Necklace,$36.00,Regular $48.00
1928 Silver Tone Crystal ... Filigree Necklace,$18.00,Regular $24.00
Cubic Zirconia Square Stud and ... Snowball Earring Set,$8.99,Regular $18.00
Silver Tone Cubic Zirconia ... Nickel Free Earring Set,$8.99,Regular $18.00
Rose Gold Tone Pink Simulated ... Crystal & Pearl Nickel Free Earring Set,$8.99,Regular $18.00
Apt. 9® Colorful Stud Earring ... Set,$8.99,Regular $18.00
Blue Cubic Zirconia Nickel ... Free Stud Earring Set,$8.99,Regular $18.00
Tri Tone Concentric Hoop Drop ... Earrings,$7.00,Regular $14.00
LC Lauren Conrad Airplane ... Nickel Free Stud Earrings,$7.00,Regular $10.00
LC Lauren Conrad Cloud Link & ... Aqua Thread Adjustable Bracelet,$7.00,Regular $10.00
LC Lauren Conrad Stud ... Earrings,$7.00,Regular $10.00
LOLI BIJOUX Breast Cancer ... Awareness Pink Beaded Tassel Stretch Bracelet Set,$34.50,Regular $46.00
1928 Flower & Simulated ... Crystal Oval Pendant Necklace,$33.75,Regular $45.00
1928 Blue Oval Halo Multi ... Strand Necklace,$33.75,Regular $45.00
LC Lauren Conrad Silver Tone ... Simulated Crystal Teardrop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Cluster Stud ... Earrings,$8.40,Regular $12.00
LC Lauren Conrad Glittery Disc ... Nickel Free Hoop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Crystal Teardrop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Gold X Cuff ... Bracelet,$11.20,Regular $16.00
LC Lauren Conrad Marquise Drop ... Earrings,$8.40,Regular $12.00
"
							
						Napier Station Necklace
							
					",$16.80,Regular $28.00
LC Lauren Conrad Blue Quartz ... Stud Earrings,$8.40,Regular $12.00
Simply Vera Vera Wang Ball ... Stud Earrings,$8.40,Regular $14.00
Dana Buchman Multi Strand ... Station Necklace,$16.80,Regular $24.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Stick Drop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Nickel Free ... Knife Edge Hoop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Nickel Free ... Gold Tone Double Hoop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Nickel Free ... Rose Gold Twisted Hoop Earring,$8.40,Regular $12.00
LC Lauren Conrad Textured Midi ... Ring,$8.40,Regular $12.00
LC Lauren Conrad Giraffe ... Adjustable Bracelet,$8.40,Regular $12.00
LC Lauren Conrad Rose Gold ... Tone Bird Ring,$8.40,Regular $12.00
Napier Simulated Pearl & ... Fireball Station Necklace,$16.80,Regular $28.00
Dana Buchman Simulated Crystal ... Textured Threader Earrings,$11.20,Regular $16.00
Napier Textured Oval Link ... Pendant Necklace,$16.80,Regular $28.00
Napier Small Silver Tone ... Layered Double Hoop Earrings,$8.40,Regular $14.00
LC Lauren Conrad Turtle ... Adjustable Bracelet,$8.40,Regular $12.00
Dana Buchman Mesh Interlocked ... Circle Pendant Necklace,$16.80,Regular $24.00
"
							
						Napier Textured Hoop Earrings
							
					",$8.40,Regular $14.00
Simply Vera Vera Wang Jet Ball ... Stud Earrings,$8.40,Regular $14.00
Dana Buchman Silver Tone Small ... Ribbed Hoop Earrings,$11.20,Regular $16.00
Napier Teardrop Y Necklace & ... Halo Stud Earring Set,$16.80,Regular $28.00
"
							
						Hammered Disc Drop Earrings
							
					",$8.40,Regular $14.00
Simply Vera Vera Wang ... Simulated Crystal Inside Out Hoop Earrings,$16.80,Regular $28.00
Simply Vera Vera Wang Beaded ... Tassel Earrings,$16.80,Regular $28.00
"
							
						Napier Knot Earrings
							
					",$8.40,Regular $14.00
Jennifer Lopez Glittery Nickel ... Free Hoop Earrings,$16.80,Regular $24.00
Dana Buchman Gold Tone ... Elongated Hoop Earrings,$11.20,Regular $16.00
LC Lauren Conrad Silver Tone ... Filigree Linear Drop Nickel Free Earrings,$8.40,Regular $12.00
Napier Cubic Zirconia Bow Stud ... Earrings,$8.40,Regular $14.00
Dana Buchman Openwork Lattice ... Button Stud Clip-On Earrings,$11.20,Regular $16.00
Dana Buchman J Hoop Clip On ... Earrings,$11.20,Regular $16.00
LC Lauren Conrad Airplane ... Pendant Necklace,$8.40,Regular $12.00
LC Lauren Conrad Pave Bar ... Necklace,$8.40,Regular $12.00
Jennifer Lopez Textured Hoop ... Earring Set,$16.80,Regular $24.00
Napier Cluster Ball Stretch ... Bracelet,$16.80,Regular $28.00
Jennifer Lopez Square Halo ... Nickel Free Threader Earrings,$11.20,Regular $16.00
LC Lauren Conrad Shooting Star ... Bar Necklace,$8.40,Regular $12.00
Jennifer Lopez Simulated Stone ... Square Button Stud Nickel Free Earrings,$11.20,Regular $16.00
Jennifer Lopez Double Row Hoop ... Earrings,$16.80,Regular $24.00
Multi Colored Simulated ... Crystal Cluster Stud Earrings,$8.40,Regular $14.00
"
							
						Napier Button Stud Earrings
							
					",$8.40,Regular $14.00
Napier Red Simulated Crystal ... Stretch Bracelet,$16.80,Regular $28.00
LC Lauren Conrad Silver Hoop ... Drop Earrings,$8.40,Regular $12.00
Simply Vera Vera Wang Black ... Circle Drop Earrings,$8.40,Regular $14.00
Simulated Crystal Ball Hoop ... Earrings,$11.00,Regular $22.00
Simulated Crystal Stretch ... Bracelet,$11.00,Regular $22.00
1928 Crystal Cross Hoop Drop ... Earrings,$16.50,Regular $22.00
1928 Silver Tone Crystal & ... Simulated Pearl Drop Earrings,$16.50,Regular $22.00
"
							
						1928 Floral Drop Earrings
							
					",$16.50,Regular $22.00
Red Rhinestone Frontal Hoop ... Drop Earrings,$10.99,Regular $22.00
Acetate & Simulated Crystal ... Hoop Teardrop Earrings,$10.99,Regular $22.00
Simulated Crystal Starburst ... Statement Drop Earrings,$10.99,Regular $22.00
Red Bead & Christmas Charm ... Stretch Bracelet Set,$8.10,Original $18.00
"
							
						Cuff Bracelet
							
					",$10.80,Regular $18.00
Simply Vera Vera Wang Tiered ... Nickel Free Triple Hoop Earrings,$10.80,Regular $18.00
"
							
						Rubber Earring Backing Set
							
					",$5.40,Regular $6.00
Napier Flat Tube Oval Hoop ... Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Marquise ... Ear Climbers,$10.80,Regular $18.00
"
							
						Napier Stud Earring Set
							
					",$10.80,Regular $18.00
Multi Colored Bell Cluster ... Chain Necklace,$10.80,Original $24.00
Napier Gold Tone Wrapped Hoop ... Earrings,$10.80,Regular $18.00
Napier Textured Infinity Twist ... Drop Earrings,$10.80,Regular $18.00
Mudd® Gold-Tone Glass Beaded ... Long Necklace,$10.80,Regular $18.00
Rose Gold Tone Simulated Stone ... & Faux Opal Ring,$10.80,Regular $18.00
"
							
						Napier Chain Drop Earrings
							
					",$10.80,Regular $18.00
Simply Vera Vera Wang Green ... Simulated Crystal Circle Drop Earrings,$10.80,Regular $18.00
Silver Tone Cubic Zirconia ... Petite Band Ring,$10.80,Regular $18.00
Gold Tone Hammered Stud & Flat ... Hoop Nickel Free Earring Set,$10.80,Regular $18.00
Napier Cubic Zirconia ... Scalloped Milgrain Drop Earrings,$10.80,Regular $18.00
Mudd® Wood Bead Stretch & ... Slipknot Bracelet Set,$10.80,Regular $18.00
Simply Vera Vera Wang Orbital ... Hoop Drop Earrings,$10.80,Regular $18.00
Napier Silver Tone Stud ... Earring Set,$10.80,Regular $18.00
Simply Vera Vera Wang Gold ... Tone & Jet Bead Detail Layered Drop Earrings,$10.80,Regular $18.00
Mudd® Nickel Free Hoop & Round ... Stud Earring Set,$10.80,Regular $18.00
Napier Faceted Black Crystal ... Clip-on Drop Earrings,$10.80,Regular $18.00
Napier Double Circle Drop ... Earrings,$10.80,Regular $18.00
"
							
						Glittery Hoop Earrings
							
					",$8.10,Regular $18.00
"
							
						Silver Tone Santa Claus Pin
							
					",$6.30,Original $14.00
Jingle Bell & Ornament ... Necklace,$6.30,Original $14.00
Red Cabochon Marquise ... Chandelier Earrings,$6.30,Regular $14.00
1928® Silver Tone Simulated ... Crystal Fancy Drop Necklace,$31.50,Regular $42.00
"
							
						1928 Drop Earrings
							
					",$10.50,Regular $14.00
Glittery Red Disc Nickel Free ... Drop Earrings,$6.30,Regular $14.00
"
							
						Textured Hoop Earrings
							
					",$6.30,Regular $14.00
"
							
						Long Multistrand Necklace
							
					",$15.60,Regular $26.00
Simply Vera Vera Wang Lace ... Pattern Simulated Stone Drop Earrings,$15.60,Regular $26.00
Simply Vera Vera Wang Ribbon ... Tie Multi Strand Stretch Bracelet,$15.60,Regular $26.00
"Croft & Barrow® Simulated ... Pearl Necklace, Stretch Bracelet & Earring Set",$15.60,Regular $26.00
"
							
						Bead Multistrand Necklace
							
					",$15.60,Regular $26.00
Simply Vera Vera Wang Tri Tone ... Collar Necklace,$15.60,Regular $26.00
Pink Stone Nickel Free Kite ... Earrings,$15.60,Regular $26.00
Simulated Crystal Nickel Free ... Fringe Drop Earrings,$15.60,Regular $26.00
Napier Glass Crystal Heart ... Pendant Necklace & Stud Earrings Set,$15.60,Regular $26.00
Simply Vera Vera Wang Filigree ... Hoop Earrings,$15.60,Regular $26.00
Simply Vera Vera Wang Filigree ... Stretch Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Green ... Simulated Crystal Stretch Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang ... Simulated Stone Hook Cuff Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang ... Chandelier Drop Earrings,$15.60,Regular $26.00
LC Lauren Conrad Silver Tone ... Stretch & Bangle Bracelet Set,$15.40,Regular $22.00
LC Lauren Conrad Long Beaded ... Link Tassel Necklace,$15.40,Regular $22.00
Jennifer Lopez Silver Tone ... Simulated Crystal Endless Hoop Earrings,$15.40,Regular $22.00
LC Lauren Conrad Pastel Flower ... Stud Earring Set,$15.40,Regular $22.00
LC Lauren Conrad Simulated ... Stone Earring Set,$15.40,Regular $22.00
LC Lauren Conrad Round Pave ... Pendant & Tassel Necklace,$15.40,Regular $22.00
LC Lauren Conrad Layered Leaf ... Pendant Necklace,$15.40,Regular $22.00
"
							
						Napier Ball Stud Earrings
							
					",$6.00,Regular $10.00
Purple Bead Double Strand Long ... Necklace,$15.00,Regular $30.00
Simply Vera Vera Wang ... Simulated Crystal & Chain Long Necklace,$30.00,Regular $50.00
1928 Simulated Crystal & Bead ... Circle Pendant Necklace,$30.00,Regular $40.00
1928 Filigree Teardrop ... Earrings,$15.00,Regular $20.00
Downton Abbey Teardrop & ... Filigree Earring Set,$30.00,Regular $40.00
Pet Friends Simulated Crystal ... Dog Bone Pendant Necklace,$10.00,Regular $20.00
1928 Crystal Graduated Linear ... Earrings,$30.00,Regular $40.00
1928 Gold Tone Filigree Beaded ... Drop Earrings,$15.00,Regular $20.00
